age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
44,4,118059,11,16,3,10,1,5,1,0,0,55,39,1
40,4,169262,16,10,3,4,1,5,1,3411,0,50,39,0
27,4,95108,10,13,5,10,2,5,1,0,0,40,39,0
23,4,161092,10,13,5,1,4,5,1,0,0,40,39,0
21,4,345253,16,10,5,1,2,4,1,2174,0,40,39,0
37,7,111275,12,9,3,14,1,5,1,0,0,40,39,0
65,6,178878,12,9,3,5,1,5,1,0,0,48,39,0
43,1,157237,13,14,3,10,1,5,1,0,0,40,39,1
45,4,155664,12,9,5,1,2,5,1,0,0,44,39,0
24,7,322658,10,13,5,4,2,5,2,0,0,40,39,0
24,4,208503,16,10,5,7,2,5,1,0,0,42,39,0
19,2,223326,16,10,5,11,4,5,1,0,1721,35,39,0
37,4,20308,10,13,3,10,1,5,1,0,0,65,39,1
24,4,124751,12,9,5,1,4,5,2,0,0,35,39,0
34,4,113364,16,10,3,7,1,5,1,0,0,40,11,0
50,7,196900,12,9,3,8,6,5,2,0,0,39,39,0
36,4,168170,12,9,3,3,1,5,1,0,0,40,33,0
39,4,205338,10,13,3,12,1,5,1,0,0,60,39,0
44,6,98806,3,4,3,3,1,5,1,0,0,38,39,0
45,7,226452,12,9,3,8,1,5,1,0,0,40,39,0
32,7,479179,6,7,5,11,4,5,1,0,0,40,39,0
47,1,471990,13,14,3,4,1,3,1,0,0,40,39,1
50,4,44728,12,9,3,7,1,5,1,0,0,40,39,0
32,4,33117,9,11,3,8,1,5,1,0,0,40,39,0
19,4,264876,12,9,5,6,4,5,1,0,0,40,39,0
19,0,47235,16,10,5,0,4,5,2,0,0,20,39,0
28,7,293628,13,14,1,10,2,5,1,0,0,10,0,0
28,4,193122,12,9,1,12,3,5,1,0,0,50,39,0
39,1,149347,13,14,5,10,2,5,1,0,0,40,31,1
21,4,129172,16,10,5,8,2,5,1,2907,0,40,39,0
73,6,151255,16,10,7,5,2,5,2,0,0,75,39,0
39,4,98886,3,4,3,8,1,5,1,4508,0,40,26,0
25,4,238673,16,10,5,7,2,5,1,0,0,40,39,0
31,4,137991,16,10,2,12,6,5,2,0,0,20,39,0
51,4,85942,16,10,1,12,2,5,2,0,0,32,39,0
39,4,85783,10,13,3,1,6,5,2,0,0,28,39,0
31,4,174789,10,13,1,6,4,5,1,0,0,40,39,0
21,4,457162,16,10,5,12,4,3,1,0,0,17,39,0
46,4,176026,10,13,1,4,2,5,1,27828,0,50,39,1
73,4,88594,12,9,1,4,2,5,2,0,0,35,39,0
41,4,311101,12,9,1,3,2,5,1,0,0,40,39,0
20,4,273989,12,9,5,14,4,5,1,0,0,40,39,0
27,4,370242,8,12,5,8,2,5,1,0,0,30,39,0
24,4,194630,10,13,5,10,2,5,1,0,0,35,39,0
20,4,313817,16,10,3,3,1,5,1,0,0,40,39,0
39,4,195843,9,11,5,7,4,5,1,0,0,40,39,0
27,4,203160,10,13,5,6,2,5,1,0,0,28,39,0
33,4,175856,6,7,3,12,1,5,1,0,0,60,39,0
33,4,75435,12,9,3,6,1,1,1,0,0,40,39,0
36,7,291676,4,5,3,3,1,3,1,0,0,40,39,0
55,4,192869,16,10,3,4,1,5,1,0,0,36,39,0
19,4,124464,16,10,5,7,4,5,1,0,0,40,39,0
35,4,98776,12,9,5,4,2,5,1,0,0,60,39,0
34,4,107960,2,3,5,7,3,2,1,0,0,40,25,0
62,7,312286,15,15,1,10,2,5,2,0,0,35,39,0
33,6,48520,16,10,3,3,1,5,1,0,0,40,39,1
39,4,224541,4,5,3,3,1,5,1,4386,0,55,26,0
36,2,237713,16,10,3,13,1,5,1,0,0,40,39,0
41,4,309990,10,13,1,1,5,5,2,0,0,33,39,0
39,6,37019,12,9,3,3,1,5,1,0,0,60,39,0
38,0,48976,12,9,3,0,6,5,2,0,1887,10,39,1
18,4,170183,12,9,5,1,4,5,2,0,0,10,39,0
61,4,142988,16,10,3,4,1,5,1,15024,0,45,39,1
20,1,163205,9,11,5,1,4,5,2,0,0,36,39,0
35,6,455379,12,9,3,14,1,5,1,0,0,65,39,1
27,4,104423,12,9,5,7,4,5,1,0,0,40,39,0
66,4,104936,5,6,7,8,5,5,2,0,0,38,39,0
21,4,542610,12,9,5,14,3,3,1,0,0,40,39,0
20,4,208117,16,10,5,8,4,5,2,0,0,18,39,0
34,4,105141,16,10,1,1,4,5,1,0,0,40,39,0
63,4,156120,2,3,5,9,2,5,2,0,0,50,0,0
20,0,38455,12,9,5,0,5,5,1,0,0,40,39,0
31,4,213339,12,9,6,13,2,5,2,0,0,40,39,0
41,4,177989,11,16,3,10,1,5,1,0,2051,60,39,0
64,7,107732,1,2,3,5,1,4,1,0,0,45,4,0
32,4,312403,10,13,5,4,2,5,2,0,0,40,39,0
30,2,176992,12,9,3,14,1,5,1,0,0,50,39,1
36,6,84294,10,13,3,5,1,5,1,0,0,72,39,0
22,4,143062,16,10,5,5,4,5,1,0,0,12,39,0
53,2,139671,16,10,3,4,1,5,1,0,0,50,39,0
50,4,116814,12,9,7,1,2,1,2,0,0,40,39,0
36,4,37778,10,13,3,4,1,5,1,0,0,40,39,0
41,5,240900,6,7,3,4,1,5,1,0,0,40,39,0
55,4,202652,10,13,5,4,2,5,2,0,0,35,39,0
38,4,52187,10,13,3,12,1,5,1,15024,0,50,39,1
28,4,349751,10,13,5,4,2,3,1,2174,0,50,39,0
24,2,238384,10,13,5,10,4,5,2,0,0,37,39,0
60,4,209844,16,10,1,1,3,5,2,0,0,40,39,0
54,4,333301,5,6,3,8,1,3,1,0,0,40,39,0
27,5,214974,12,9,3,3,1,5,1,0,0,60,39,0
30,4,113453,13,14,3,10,6,5,2,0,0,30,39,0
54,4,162238,12,9,7,14,2,5,1,0,0,45,39,0
44,4,98779,16,10,3,3,1,5,1,5178,0,40,39,1
52,4,165001,12,9,3,14,1,5,1,0,0,60,39,1
18,4,78528,6,7,5,8,4,5,1,0,0,20,39,0
55,4,353881,3,4,3,14,1,5,1,0,0,50,39,0
35,4,251396,10,13,3,10,1,5,1,0,0,50,39,1
37,4,178100,10,13,1,4,2,5,2,0,0,40,39,1
22,4,416165,16,10,5,1,4,5,2,0,0,40,39,0
45,4,177536,10,13,3,4,1,5,1,0,0,45,9,1
38,4,203717,10,13,3,5,1,5,1,0,0,60,39,0
48,4,107231,10,13,3,10,1,5,1,0,0,40,39,0
35,4,106448,9,11,3,8,1,5,1,0,0,40,39,0
21,4,196816,9,11,3,3,3,5,1,0,0,50,39,0
37,6,191342,12,9,3,3,1,2,1,0,0,60,30,1
18,4,170194,6,7,5,12,4,5,1,0,0,25,39,0
26,4,113587,5,6,1,7,4,5,1,0,0,35,39,0
48,5,72425,10,13,3,3,1,5,1,0,0,50,39,0
51,4,217480,16,10,6,1,2,3,1,8614,0,40,39,1
52,4,120914,16,10,3,3,1,5,1,0,0,40,39,0
32,7,33945,10,13,3,5,1,5,1,0,0,40,39,1
39,6,199753,10,13,3,8,1,5,1,0,0,60,39,0
51,4,144284,10,13,3,10,1,5,1,0,0,40,39,1
54,4,53833,10,13,3,12,1,5,1,0,0,50,39,0
21,4,151158,16,10,5,10,2,5,2,0,0,25,39,0
43,4,125577,12,9,6,1,5,3,2,0,0,40,39,0
32,4,242323,16,10,5,1,4,5,2,0,0,40,39,0
31,7,195181,13,14,3,10,1,5,1,0,0,35,39,1
73,0,145748,12,9,3,0,1,5,1,0,0,8,39,0
26,4,341672,16,10,5,1,3,2,1,0,0,60,19,0
35,4,116369,12,9,5,3,2,5,1,0,0,40,39,0
73,4,113446,2,3,3,4,1,5,1,0,0,54,39,1
25,6,121285,10,13,5,12,2,5,2,0,0,40,39,0
58,6,25124,9,11,3,5,1,5,1,0,2377,65,39,0
32,4,182274,12,9,6,8,4,5,2,0,0,37,39,0
28,4,103548,10,13,3,10,1,5,1,0,0,40,39,0
41,6,38434,13,14,5,12,2,5,2,0,0,30,39,0
53,6,317313,12,9,3,3,1,5,1,0,0,48,39,0
49,4,177543,12,9,6,1,5,5,2,0,0,35,39,0
55,4,139834,10,13,3,10,1,5,1,0,0,40,39,1
29,4,118478,16,10,3,1,6,5,2,7298,0,50,39,1
28,6,147951,9,11,3,5,1,5,1,0,0,80,39,0
44,4,201734,12,9,3,3,1,5,1,0,0,45,39,0
41,4,198196,13,14,3,4,1,5,1,0,0,45,39,1
26,4,141876,9,11,3,12,1,5,1,3103,0,45,39,1
23,4,325179,12,9,3,12,1,5,1,0,0,40,39,1
37,6,143774,10,13,3,10,6,5,2,0,0,40,11,1
23,4,152328,10,13,5,10,4,5,1,13550,0,50,39,1
33,4,479600,16,10,5,8,5,3,2,0,0,40,39,0
44,4,180599,12,9,5,3,4,5,1,0,0,40,39,1
21,4,448026,16,10,5,11,4,5,1,2907,0,30,39,0
36,4,300333,6,7,3,4,1,5,1,0,0,40,5,0
44,2,184105,10,13,3,1,1,5,1,5013,0,40,39,0
23,4,202084,12,9,5,8,5,3,2,0,0,40,39,0
26,4,29515,12,9,1,4,4,5,1,0,0,40,39,0
32,4,247328,2,3,5,8,2,5,1,0,0,40,26,0
31,4,188246,16,10,3,6,1,5,1,0,0,40,39,1
50,2,105788,12,9,6,4,5,3,2,6497,0,35,39,0
18,5,352640,16,10,5,1,4,5,2,0,0,20,39,0
49,4,132576,10,13,3,4,1,5,1,0,0,50,39,1
59,4,128829,12,9,1,8,2,5,2,0,0,40,39,0
38,4,93140,12,9,6,7,5,3,2,0,0,28,39,0
50,5,155965,16,10,3,12,1,5,1,0,0,55,39,0
51,5,335902,16,10,3,3,1,5,1,0,1672,55,39,0
22,4,158522,16,10,5,7,4,2,1,0,0,35,39,0
54,4,174806,12,9,3,7,6,5,2,0,0,40,39,1
37,4,32207,12,9,5,14,2,5,1,0,0,40,39,0
31,4,43607,10,13,7,1,5,5,1,0,0,60,39,0
67,7,168224,10,13,3,4,1,5,1,0,0,40,39,0
43,0,180318,6,7,6,0,3,5,1,0,0,40,39,0
21,4,311376,16,10,5,4,3,5,2,0,0,40,39,0
30,4,101562,12,9,5,1,2,5,2,0,0,40,39,0
32,2,267859,16,10,3,11,1,5,1,0,0,50,5,0
36,4,86143,9,11,5,3,4,2,1,0,0,40,39,0
33,2,217304,10,13,5,1,2,3,1,0,0,40,39,0
37,4,410034,12,9,3,3,1,5,1,0,0,56,39,0
29,4,293073,15,15,3,10,1,5,1,7298,0,48,39,1
18,0,39493,16,10,5,0,4,5,1,0,0,30,39,0
26,4,247425,16,10,5,12,2,3,1,0,0,40,14,0
51,4,128338,3,4,3,10,1,5,1,0,0,40,39,0
39,4,189344,12,9,3,7,1,5,1,0,0,40,26,0
18,4,366154,12,9,5,8,2,5,1,0,0,30,39,0
52,4,163051,7,8,3,7,1,5,1,0,1628,40,39,0
31,4,437200,16,10,3,5,1,5,1,0,0,40,26,0
45,4,323798,10,13,3,4,1,5,1,7298,0,53,39,1
38,4,182570,16,10,3,7,1,5,1,0,0,38,39,0
21,4,200318,8,12,5,12,2,5,2,0,0,35,39,0
33,4,48520,12,9,6,6,2,5,1,0,0,40,39,0
39,4,130007,16,10,1,3,5,5,1,0,0,40,39,0
31,4,166248,12,9,3,7,1,5,1,0,0,40,39,0
43,4,203554,10,13,3,4,1,5,1,0,1902,50,39,1
64,0,192715,10,13,3,0,1,5,1,0,1672,10,39,0
33,5,291333,10,13,3,4,1,5,1,7298,0,45,39,1
49,6,39140,12,9,3,5,1,5,1,0,0,60,39,0
41,4,266439,12,9,3,7,1,5,1,0,0,40,39,0
55,6,126840,16,10,1,7,2,5,1,0,0,40,39,0
52,4,166419,16,10,1,1,2,3,2,0,0,37,39,0
42,4,287129,10,13,1,10,2,3,1,0,0,40,39,0
24,4,206827,16,10,5,1,4,5,2,0,0,30,39,0
42,4,173888,12,9,4,1,2,5,1,0,0,52,39,0
41,7,253250,10,13,3,4,1,5,1,7298,0,40,39,1
35,4,337239,12,9,3,7,1,5,1,0,0,40,26,0
71,0,113445,2,3,3,0,1,5,1,0,0,10,39,0
54,1,201127,13,14,1,4,2,5,1,0,0,42,39,1
24,4,403107,2,3,5,6,3,5,1,0,0,40,26,0
59,0,179078,12,9,7,0,5,3,2,0,0,40,39,0
30,0,126402,6,7,5,0,5,3,2,0,0,40,39,0
57,1,223892,10,13,3,4,6,5,2,0,0,40,39,1
58,7,191318,13,14,3,4,1,5,1,15024,0,40,39,1
32,4,394708,12,9,5,8,5,3,1,0,0,40,39,0
22,4,119474,12,9,5,12,4,5,2,1055,0,25,39,0
20,4,419984,12,9,1,8,5,5,2,0,0,25,39,0
60,0,164730,10,13,3,0,1,5,1,0,0,40,39,0
51,4,190678,12,9,1,10,5,3,2,0,0,40,0,0
26,2,197897,12,9,5,1,4,3,2,0,0,20,9,0
33,4,286675,6,7,3,3,1,5,1,0,0,40,39,0
19,4,191986,5,6,5,12,5,5,2,0,0,40,39,0
50,6,90525,12,9,3,8,6,5,2,15024,0,20,39,1
32,4,56150,12,9,3,12,1,5,1,0,0,40,39,0
51,2,248327,10,13,3,14,1,3,1,0,0,40,39,1
18,4,90860,16,10,5,12,4,2,2,0,0,20,39,0
35,1,104858,13,14,3,4,1,5,1,0,0,50,39,1
22,0,228686,16,10,1,0,4,5,1,0,1602,25,39,0
46,4,196707,12,9,1,3,2,5,1,0,0,55,39,0
37,4,29430,12,9,1,12,5,5,1,0,0,45,39,0
45,4,54038,16,10,3,1,6,5,2,0,1902,20,39,1
63,4,281025,4,5,3,6,1,5,1,0,0,32,39,0
53,4,258832,12,9,5,8,3,2,1,0,0,10,30,0
24,4,131220,12,9,5,1,4,3,2,0,0,40,39,0
65,0,190454,6,7,3,0,1,5,1,0,0,29,39,0
43,4,315971,8,12,5,10,2,5,2,0,0,32,0,1
47,4,265097,12,9,3,7,1,5,1,0,0,40,39,0
41,4,185057,12,9,5,4,5,5,2,0,0,40,39,0
27,4,169557,12,9,1,7,2,5,1,6849,0,40,39,0
35,5,333636,12,9,3,4,1,3,1,0,0,75,39,0
19,4,181652,16,10,5,1,4,5,2,0,0,24,39,0
47,4,34307,16,10,6,8,2,5,2,0,0,35,39,0
25,1,198813,10,13,5,1,5,3,2,0,1590,40,39,0
59,2,240030,15,15,3,4,1,5,1,0,0,40,39,1
28,4,226089,5,6,5,7,5,5,2,0,0,40,39,0
17,4,190941,5,6,5,12,4,5,2,0,0,20,39,0
21,4,160261,16,10,5,4,4,2,1,2463,0,50,9,0
31,4,208458,12,9,1,12,5,4,2,0,0,40,26,0
49,4,112761,12,9,1,6,2,5,2,0,0,40,39,0
48,2,67716,13,14,3,10,1,5,1,7688,0,50,39,1
60,6,121076,11,16,1,12,2,5,1,0,0,20,39,0
33,6,182556,7,8,5,14,2,5,1,0,0,40,39,0
40,4,231348,12,9,3,3,1,5,1,0,0,40,39,0
42,4,55395,16,10,3,3,1,5,1,0,0,52,39,0
34,4,344073,12,9,3,14,1,5,1,5013,0,40,39,0
38,1,318912,9,11,1,1,4,3,1,0,0,52,39,0
58,6,237546,16,10,3,4,1,5,1,0,0,70,39,1
20,4,346341,16,10,5,1,2,5,2,0,0,40,0,0
52,4,305090,16,10,6,12,3,5,2,0,0,55,39,0
22,2,198478,16,10,3,11,1,5,1,0,0,40,39,0
24,4,321435,10,13,3,5,1,5,1,0,0,35,39,1
39,4,259716,12,9,1,7,5,5,2,0,0,40,26,0
41,4,191547,13,14,3,4,1,5,1,99999,0,55,39,1
37,0,171482,16,10,3,0,1,5,1,0,0,30,39,0
56,4,225927,4,5,3,3,1,5,1,2580,0,40,39,0
21,4,256504,12,9,5,8,2,5,2,0,0,40,39,0
29,4,168526,12,9,1,12,5,5,2,0,0,25,39,0
45,4,44489,9,11,1,8,2,5,1,0,0,10,39,0
44,2,159449,16,10,3,11,1,5,1,0,0,80,39,1
54,4,387540,13,14,3,10,1,5,1,0,0,45,39,1
24,4,314819,16,10,5,3,2,5,1,2174,0,40,39,0
40,4,34722,10,13,3,4,1,5,1,0,0,50,39,0
43,7,125831,10,13,5,10,4,5,1,99999,0,60,39,1
20,0,239805,16,10,5,0,2,5,1,0,0,16,39,0
41,6,264663,6,7,1,8,2,5,2,0,0,40,39,0
32,4,294121,9,11,1,1,2,5,2,0,0,40,39,0
31,4,83912,10,13,3,1,6,5,2,0,0,25,26,0
26,4,241626,12,9,1,1,2,5,1,0,0,40,39,0
50,7,137815,10,13,3,3,1,5,1,0,0,40,39,1
62,5,153891,9,11,3,4,1,5,1,3137,0,40,39,0
24,4,83774,12,9,3,8,1,5,1,2885,0,45,39,0
58,4,199067,10,13,1,4,2,5,1,0,0,65,39,1
44,5,57233,16,10,3,3,1,5,1,0,0,40,39,1
44,4,211517,7,8,1,8,2,5,1,0,0,40,39,0
37,5,132879,16,10,3,14,1,5,1,0,0,50,39,1
65,6,72776,3,4,5,5,2,5,1,2964,0,40,39,0
33,4,54318,12,9,3,3,1,5,1,0,0,40,39,1
34,0,143582,12,9,4,0,2,2,2,0,0,37,36,0
56,6,174564,13,14,3,10,1,5,1,0,0,60,39,1
35,4,179579,13,14,3,4,1,5,1,0,1977,48,39,1
33,4,187618,10,13,5,10,4,5,1,0,1741,40,39,0
35,4,186819,10,13,3,13,1,5,1,0,0,48,39,0
47,6,60087,16,10,4,4,2,5,2,0,0,60,39,0
35,6,28987,4,5,3,3,1,1,1,0,0,96,39,0
56,4,187355,16,10,1,12,5,5,2,0,0,40,39,0
29,5,218555,13,14,5,10,4,5,1,0,0,40,39,0
53,5,94214,15,15,3,10,1,2,1,7298,0,50,37,1
42,4,204729,9,11,6,12,5,3,2,0,0,25,39,0
20,0,281668,16,10,5,0,3,3,2,0,0,40,39,0
24,4,236696,10,13,5,13,2,5,1,0,0,50,36,0
33,4,179747,12,9,3,7,1,5,1,0,0,40,39,0
42,4,187322,5,6,3,12,1,5,1,0,0,45,39,0
38,7,116975,16,10,3,11,1,5,1,0,1887,50,39,1
32,4,205950,12,9,5,7,4,5,1,0,0,40,39,0
20,6,190968,3,4,5,3,4,5,1,0,0,20,39,0
32,4,160458,12,9,3,3,1,5,1,0,0,50,39,0
28,2,190911,16,10,3,11,1,5,1,0,0,40,39,1
51,4,85382,12,9,3,3,1,5,1,0,0,55,39,1
41,2,129793,12,9,5,8,4,5,1,0,0,30,39,0
37,2,270181,8,12,4,8,5,3,2,0,0,50,39,0
23,4,243723,12,9,3,8,6,5,2,0,0,40,39,0
40,4,168113,12,9,3,3,1,5,1,0,0,40,39,0
47,4,652784,5,6,3,7,1,5,1,0,0,40,39,0
46,6,315984,12,9,3,4,1,5,1,0,0,50,39,0
24,4,311311,10,13,5,12,2,5,1,0,0,40,39,0
40,4,111336,12,9,1,7,5,3,2,0,0,28,39,0
30,6,100252,12,9,3,7,4,2,1,0,0,60,35,0
41,7,186990,15,15,7,10,2,4,2,0,0,52,39,1
37,7,241633,10,13,3,1,6,3,2,0,0,45,39,1
49,1,252616,12,9,3,14,1,2,1,0,0,40,30,0
41,1,46366,10,13,3,4,6,3,2,0,0,50,39,1
52,2,266138,9,11,3,4,1,5,1,0,0,35,39,0
23,4,32732,16,10,5,12,2,5,1,0,0,50,39,0
34,4,361978,12,9,1,3,5,3,2,1471,0,40,39,0
25,7,77661,10,13,5,4,2,5,2,0,2444,40,39,1
44,5,60087,12,9,3,3,1,5,1,0,0,45,39,1
31,2,197550,12,9,1,10,5,5,1,0,0,33,39,0
53,4,170701,10,13,1,1,5,5,2,0,0,40,39,0
62,4,159822,12,9,3,4,1,5,1,0,0,50,39,0
35,4,211494,10,13,5,4,2,5,1,0,1876,55,39,0
30,1,340899,10,13,5,10,2,5,1,0,0,40,39,0
48,7,224752,12,9,3,1,6,5,2,0,0,40,39,1
36,4,102568,10,13,5,10,2,5,2,0,0,40,39,1
32,4,220690,6,7,1,8,2,5,1,0,0,33,39,0
22,4,303170,16,10,5,9,4,5,2,0,0,28,39,0
17,0,143331,6,7,5,0,4,5,1,0,0,40,39,0
19,4,192162,12,9,5,10,2,5,2,0,0,40,39,0
26,4,201635,12,9,5,1,2,5,2,0,0,40,39,0
20,0,55263,16,10,5,0,4,5,1,0,0,40,39,0
56,7,133728,16,10,3,4,1,5,1,0,0,35,39,1
45,4,347025,3,4,7,8,5,5,2,0,0,21,39,0
23,4,110998,16,10,5,1,4,2,2,0,0,40,30,0
31,4,122347,12,9,6,6,2,5,1,0,0,40,39,0
30,4,127875,6,7,5,12,5,5,2,0,0,8,39,0
42,4,167534,12,9,3,6,1,5,1,5013,0,35,39,0
27,7,152560,15,15,3,10,1,5,1,0,0,60,39,0
37,4,265144,10,13,3,4,1,5,1,0,0,50,39,1
31,4,302679,12,9,5,7,2,5,1,0,0,60,39,0
33,4,290763,10,13,6,10,2,5,2,0,0,40,39,0
64,4,86837,14,1,3,6,1,2,1,0,0,40,30,0
32,4,147118,12,9,1,8,2,5,2,0,0,40,39,0
62,0,103575,12,9,3,0,1,5,1,5178,0,40,39,1
37,4,169469,16,10,3,3,1,5,1,0,0,40,39,0
25,4,189334,6,7,3,14,1,5,1,0,0,40,39,0
49,4,139571,12,9,3,1,1,5,1,4064,0,40,39,0
36,4,111545,10,13,3,10,1,5,1,0,1902,40,39,1
67,4,72776,16,10,3,6,1,5,1,10566,0,15,39,0
54,4,307973,12,9,3,6,1,5,1,0,0,40,39,1
45,2,211666,11,16,5,10,2,5,2,0,0,40,39,1
30,4,143766,16,10,5,3,2,5,1,0,0,40,39,0
39,7,112812,12,9,3,11,3,5,2,0,0,40,39,0
57,4,43290,5,6,1,8,2,1,2,0,0,20,39,0
57,4,111385,5,6,5,8,2,5,1,0,0,40,39,0
23,6,145744,12,9,3,5,1,5,1,0,0,40,39,0
49,2,126754,12,9,3,8,3,5,1,0,0,40,22,0
46,7,54260,10,13,3,10,1,5,1,0,0,10,39,1
41,7,34895,10,13,5,13,2,5,2,0,0,43,39,0
44,4,166740,9,11,3,13,1,5,1,0,0,45,39,0
25,4,143062,10,13,5,8,4,5,2,2463,0,30,39,0
34,2,191957,10,13,3,3,1,3,1,0,0,45,39,1
24,4,109456,10,13,5,12,4,5,1,0,0,25,39,0
32,4,198183,10,13,5,4,2,5,2,0,0,45,39,0
27,2,157449,12,9,3,13,1,5,1,0,0,50,39,1
67,4,53874,7,8,3,7,1,3,1,0,0,40,5,0
36,4,191754,12,9,3,3,1,5,1,0,0,40,39,0
40,4,320071,16,10,1,4,2,5,1,0,1408,48,39,0
24,4,164574,12,9,3,14,1,5,1,0,0,40,39,0
46,4,185870,10,13,3,12,1,5,1,0,1902,40,39,1
44,7,165745,12,9,1,1,5,5,2,0,0,38,39,0
23,6,40323,16,10,3,3,1,5,1,0,0,40,39,1
46,4,199378,15,15,5,10,2,5,1,0,0,90,39,0
31,4,289889,9,11,5,13,2,5,1,0,0,40,39,0
21,2,152200,16,10,3,11,4,3,1,0,0,40,39,0
61,4,198231,12,9,3,3,1,5,1,0,0,40,39,1
71,6,28865,12,9,3,5,1,5,1,0,0,15,39,0
42,4,26915,10,13,3,4,1,5,1,0,0,40,39,1
27,0,108926,16,10,3,0,1,3,1,0,0,5,39,0
21,7,204034,16,10,5,8,2,5,2,0,0,16,39,0
21,4,243368,14,1,5,5,2,5,1,0,0,25,26,0
28,2,191088,10,13,1,10,2,5,2,2354,0,60,39,0
27,2,194515,8,12,5,10,4,3,2,0,0,37,39,0
32,4,28984,16,10,5,8,2,5,2,0,2001,25,39,0
47,4,125892,12,9,1,6,2,5,1,0,0,40,39,0
22,4,37932,8,12,5,4,2,5,1,0,0,35,9,0
56,4,249751,12,9,3,13,1,5,1,0,0,40,39,0
20,4,191948,12,9,3,8,3,5,2,0,0,40,39,0
30,4,97306,16,10,5,12,2,5,2,0,0,40,39,0
22,4,176178,16,10,5,8,4,5,2,0,0,25,39,0
28,4,142764,9,11,3,3,1,5,1,7688,0,45,39,1
50,4,148431,13,14,3,4,1,5,1,0,0,55,39,1
66,7,148380,12,9,3,7,6,5,2,1424,0,10,39,0
38,4,314890,16,10,5,8,2,5,1,0,0,46,39,0
62,4,177493,7,8,3,4,1,5,1,0,0,30,39,0
36,1,327435,13,14,1,13,2,5,2,0,0,40,39,1
47,4,275967,5,6,3,3,1,5,1,0,0,35,39,0
25,4,176520,12,9,5,13,2,5,1,0,0,40,39,0
26,4,186463,16,10,3,14,1,5,1,0,0,40,39,0
37,4,50380,6,7,3,5,1,5,1,0,0,40,39,0
70,6,323987,3,4,3,3,1,5,1,0,0,8,39,0
52,4,192445,6,7,3,14,1,5,1,0,0,40,39,0
70,4,142851,4,5,3,4,1,5,1,0,0,18,39,0
19,7,42750,12,9,5,11,4,5,1,0,0,40,39,0
23,4,199011,6,7,5,3,4,5,1,0,0,3,39,0
37,4,98644,10,13,3,10,6,5,2,0,0,16,0,1
37,4,173963,6,7,6,12,5,3,2,0,0,40,39,0
45,7,284763,16,10,1,10,5,3,2,0,0,40,39,0
29,4,108775,10,13,3,4,1,5,1,0,0,50,39,1
56,6,233312,10,13,3,4,1,5,1,0,0,20,31,0
50,4,197826,13,14,3,13,1,5,1,0,0,40,39,0
20,4,123007,12,9,5,1,3,5,1,0,2001,30,39,0
26,4,264012,10,13,5,1,2,5,1,0,0,40,39,0
41,5,214247,15,15,3,10,1,5,1,0,2415,60,39,1
21,4,200121,12,9,5,6,4,5,1,0,0,40,39,0
48,6,138069,2,3,3,3,1,5,1,0,2042,50,39,0
22,4,33551,16,10,5,8,2,5,1,0,0,40,39,0
37,7,89083,8,12,3,8,1,5,1,0,0,35,39,0
47,4,369438,16,10,3,3,1,3,1,0,0,30,39,1
61,4,93997,10,13,1,12,5,5,1,0,0,40,39,0
47,2,169699,13,14,3,10,1,5,1,0,0,40,39,1
37,4,115429,12,9,3,3,1,5,1,0,0,25,39,0
46,7,96652,9,11,6,1,5,3,2,0,0,40,39,0
42,6,103759,12,9,3,12,1,5,1,0,0,48,39,0
41,4,54422,12,9,1,1,5,5,2,0,0,40,39,0
33,2,107215,4,5,3,8,1,5,1,0,0,40,39,0
24,4,194630,10,13,5,10,2,5,1,0,0,35,39,0
27,4,102142,8,12,5,13,2,5,1,0,0,40,39,0
40,1,134638,10,13,3,4,1,5,1,0,0,39,39,0
56,4,46920,5,6,3,7,1,5,1,0,0,40,39,0
35,1,207973,11,16,3,10,1,5,1,0,0,55,2,0
24,4,208946,9,11,5,3,2,5,1,0,0,40,39,0
73,6,252431,16,10,3,10,6,5,2,0,0,1,39,0
36,4,251730,16,10,5,12,2,5,1,0,0,50,39,0
31,4,301251,10,13,3,3,1,5,1,0,0,50,39,1
50,0,137632,12,9,3,0,1,3,1,0,0,45,14,0
36,4,197274,12,9,5,6,2,3,1,0,0,40,39,0
37,4,106043,12,9,3,12,1,3,1,0,0,40,39,1
26,4,195636,10,13,5,10,2,5,2,0,0,55,39,0
20,4,237956,12,9,5,11,4,5,1,0,0,40,5,0
58,4,31532,10,13,3,10,1,5,1,0,0,40,39,1
45,7,276157,10,13,3,10,1,5,1,0,0,40,39,1
33,0,207668,10,13,5,0,4,5,1,0,0,40,39,0
31,4,142921,10,13,5,13,2,5,2,0,0,40,39,0
44,4,217039,15,15,3,10,1,5,1,99999,0,60,39,1
19,2,259169,16,10,5,10,4,5,2,0,0,30,39,0
54,4,409173,12,9,3,13,1,3,1,0,0,50,33,1
31,7,73161,13,14,3,10,1,5,1,0,1740,40,39,0
27,4,241431,12,9,3,3,1,5,1,0,0,35,39,0
36,4,151764,16,10,3,12,1,5,1,5178,0,40,39,1
47,1,131726,16,10,1,1,2,5,1,0,1876,40,39,0
35,4,334291,10,13,3,4,1,5,1,0,0,45,39,0
42,4,67243,1,2,3,1,1,5,1,0,0,55,32,1
45,4,370261,10,13,1,4,2,5,2,0,0,40,39,0
